"Y-coordinate","Electric Potential"
"-0.019783999999999972","1.850012210205172E-4"
"-0.01977999999999997","1.850512238110506E-4"
"-0.01977599999999997","1.8510123320524967E-4"
"-0.01977199999999997","1.8515124921309625E-4"
"-0.01976799999999997","1.8520127180479952E-4"
"-0.01976399999999997","1.8525130097641455E-4"
"-0.01975999999999997","1.853013367141097E-4"
"-0.019755999999999968","1.8535137900925534E-4"
"-0.019751999999999967","1.854014278475784E-4"
"-0.019747999999999967","1.85451483218355E-4"
"-0.019743999999999966","1.8550154511317072E-4"
"-0.019739999999999966","1.8555161351909173E-4"
"-0.019735999999999965","1.8560168842356514E-4"
"-0.019731999999999965","1.8565176981757148E-4"
"-0.019727999999999964","1.8570185767512258E-4"
"-0.019723999999999964","1.857519520094101E-4"
"-0.019719999999999963","1.8580205278892492E-4"
"-0.019715999999999963","1.8585216000952E-4"
"-0.019711999999999962","1.8590227366543815E-4"
"-0.01970799999999996","1.8595239373618558E-4"
"-0.01970399999999996","1.8600252020756897E-4"
"-0.01969999999999996","1.8605265307923205E-4"
"-0.01969599999999996","1.8610279232909836E-4"
"-0.01969199999999996","1.8615293795097638E-4"
"-0.01968799999999996","1.8620308993294238E-4"
"-0.01968399999999996","1.8625324826017126E-4"
"-0.019679999999999958","1.863034129242315E-4"
"-0.019675999999999957","1.8635358390709845E-4"
"-0.019671999999999957","1.8640376120421237E-4"
"-0.019667999999999956","1.864539448019911E-4"
"-0.019663999999999956","1.8650413468612972E-4"
"-0.019659999999999955","1.8655433084340816E-4"
"-0.019655999999999955","1.8660453326522583E-4"
"-0.019651999999999954","1.8665474194324005E-4"
"-0.019647999999999954","1.8670495685814382E-4"
"-0.019643999999999953","1.867551780009124E-4"
"-0.019639999999999953","1.8680540535571783E-4"
"-0.019635999999999952","1.8685563891846714E-4"
"-0.01963199999999995","1.8690587866998151E-4"
"-0.01962799999999995","1.8695612460091948E-4"
"-0.01962399999999995","1.8700637670679757E-4"
"-0.01961999999999995","1.8705663495382618E-4"
"-0.01961599999999995","1.8710689935466486E-4"
"-0.01961199999999995","1.8715716988249254E-4"
"-0.01960799999999995","1.8720744652652035E-4"
"-0.019603999999999948","1.872577292790363E-4"
"-0.019599999999999947","1.8730801812366787E-4"
"-0.019595999999999947","1.8735831305355694E-4"
"-0.019591999999999946","1.8740861404540832E-4"
"-0.019587999999999946","1.87458921103715E-4"
"-0.019583999999999945","1.875092341972156E-4"
"-0.019579999999999945","1.8755955332863618E-4"
"-0.019575999999999944","1.876098784765703E-4"
"-0.019571999999999944","1.8766020963676506E-4"
"-0.019567999999999943","1.8771054678491162E-4"
"-0.019563999999999943","1.8776088991809126E-4"
"-0.019559999999999942","1.8781123902419377E-4"
"-0.01955599999999994","1.8786159408074241E-4"
"-0.01955199999999994","1.8791195509089377E-4"
"-0.01954799999999994","1.8796232202644898E-4"
"-0.01954399999999994","1.8801269488038065E-4"
"-0.01953999999999994","1.8806307364714562E-4"
"-0.01953599999999994","1.88113458302954E-4"
"-0.01953199999999994","1.8816384884407406E-4"
"-0.019527999999999938","1.882142452553348E-4"
"-0.019523999999999937","1.8826464751560128E-4"
"-0.019519999999999937","1.8831505562704633E-4"
"-0.019515999999999936","1.883654695642827E-4"
"-0.019511999999999936","1.8841588932473865E-4"
"-0.019507999999999935","1.8846631487899935E-4"
"-0.019503999999999935","1.885167462334524E-4"
"-0.019499999999999934","1.8856718336643033E-4"
"-0.019495999999999934","1.886176262645095E-4"
"-0.019491999999999933","1.8866807492160203E-4"
"-0.019487999999999932","1.887185293119434E-4"
"-0.019483999999999932","1.887689894377085E-4"
"-0.01947999999999993","1.8881945527366887E-4"
"-0.01947599999999993","1.8886992681289486E-4"
"-0.01947199999999993","1.8892040403802895E-4"
"-0.01946799999999993","1.8897088694066656E-4"
"-0.01946399999999993","1.8902137550633804E-4"
"-0.01945999999999993","1.8907186972054953E-4"
"-0.019455999999999928","1.891223695698585E-4"
"-0.019451999999999928","1.8917287504457704E-4"
"-0.019447999999999927","1.8922338613018905E-4"
"-0.019443999999999927","1.8927390280678067E-4"
"-0.019439999999999926","1.8932442506724878E-4"
"-0.019435999999999926","1.8937495290970803E-4"
"-0.019431999999999925","1.894254862979277E-4"
"-0.019427999999999924","1.894760252367919E-4"
"-0.019423999999999924","1.8952656970050135E-4"
"-0.019419999999999923","1.8957711968629212E-4"
"-0.019415999999999923","1.896276751731347E-4"
"-0.019411999999999922","1.896782361529593E-4"
"-0.019407999999999922","1.8972880260867335E-4"
"-0.01940399999999992","1.897793745306818E-4"
"-0.01939999999999992","1.8982995189792013E-4"
"-0.01939599999999992","1.8988053470341866E-4"
"-0.01939199999999992","1.8993112292896536E-4"
"-0.01938799999999992","1.89981716571857E-4"
"-0.01938399999999992","1.9003231560704042E-4"
"-0.019379999999999918","1.9008292002084296E-4"
"-0.019375999999999918","1.9013352981053E-4"
"-0.019371999999999917","1.901841449579946E-4"
"-0.019367999999999917","1.9023476543507636E-4"
"-0.019363999999999916","1.9028539124819714E-4"
"-0.019359999999999915","1.903360223707723E-4"
"-0.019355999999999915","1.9038665880302975E-4"
"-0.019351999999999914","1.9043730050851483E-4"
"-0.019347999999999914","1.904879474965355E-4"
"-0.019343999999999913","1.9053859974391962E-4"
"-0.019339999999999913","1.9058925723150735E-4"
"-0.019335999999999912","1.9063991995421455E-4"
"-0.019331999999999912","1.9069058789821856E-4"
"-0.01932799999999991","1.907412610384885E-4"
"-0.01932399999999991","1.9079193936745177E-4"
"-0.01931999999999991","1.9084262288027604E-4"
"-0.01931599999999991","1.9089331155313307E-4"
"-0.01931199999999991","1.909440053758898E-4"
"-0.01930799999999991","1.9099470432848951E-4"
"-0.019303999999999908","1.910454083999603E-4"
"-0.019299999999999908","1.910961175748069E-4"
"-0.019295999999999907","1.9114683184773092E-4"
"-0.019291999999999906","1.911975511967675E-4"
"-0.019287999999999906","1.9124827560774085E-4"
"-0.019283999999999905","1.9129900506719972E-4"
"-0.019279999999999905","1.913497395676281E-4"
"-0.019275999999999904","1.9140047908238104E-4"
"-0.019271999999999904","1.9145122360738072E-4"
"-0.019267999999999903","1.9150197311599383E-4"
"-0.019263999999999903","1.9155272761474759E-4"
"-0.019259999999999902","1.9160348706911138E-4"
"-0.0192559999999999","1.9165425147747774E-4"
"-0.0192519999999999","1.917050208137521E-4"
"-0.0192479999999999","1.9175579507650973E-4"
"-0.0192439999999999","1.9180657424301906E-4"
"-0.0192399999999999","1.9185735829874997E-4"
"-0.0192359999999999","1.9190814723756976E-4"
"-0.0192319999999999","1.9195894103591105E-4"
"-0.019227999999999898","1.9200973968284672E-4"
"-0.019223999999999897","1.9206054316327185E-4"
"-0.019219999999999897","1.9211135146219088E-4"
"-0.019215999999999896","1.9216216456684003E-4"
"-0.019211999999999896","1.9221298245604423E-4"
"-0.019207999999999895","1.922638051265373E-4"
"-0.019203999999999895","1.9231463255557944E-4"
"-0.019199999999999894","1.9236546472997974E-4"
"-0.019195999999999894","1.924163016314175E-4"
"-0.019191999999999893","1.924671432531238E-4"
"-0.019187999999999893","1.9251798957310942E-4"
"-0.019183999999999892","1.9256884058392086E-4"
"-0.01917999999999989","1.9261969626351277E-4"
"-0.01917599999999989","1.926705565970884E-4"
"-0.01917199999999989","1.927214215809136E-4"
"-0.01916799999999989","1.9277229117993077E-4"
"-0.01916399999999989","1.9282316540116087E-4"
"-0.01915999999999989","1.9287404421183363E-4"
"-0.01915599999999989","1.9292492760834005E-4"
"-0.019151999999999888","1.9297581557185266E-4"
"-0.019147999999999887","1.9302670808424993E-4"
"-0.019143999999999887","1.930776051330463E-4"
"-0.019139999999999886","1.931285067101761E-4"
"-0.019135999999999886","1.9317941278596492E-4"
"-0.019131999999999885","1.9323032335699306E-4"
"-0.019127999999999885","1.932812384023594E-4"
"-0.019123999999999884","1.9333215791000882E-4"
"-0.019119999999999884","1.9338308186424218E-4"
"-0.019115999999999883","1.9343401024962965E-4"
"-0.019111999999999883","1.934849430460256E-4"
"-0.019107999999999882","1.9353588024322168E-4"
"-0.01910399999999988","1.9358682182745712E-4"
"-0.01909999999999988","1.9363776777765233E-4"
"-0.01909599999999988","1.936887180798495E-4"
"-0.01909199999999988","1.9373967272383517E-4"
"-0.01908799999999988","1.9379063169410932E-4"
"-0.01908399999999988","1.9384159496366247E-4"
"-0.01907999999999988","1.9389256253257264E-4"
"-0.019075999999999878","1.939435343675648E-4"
"-0.019071999999999877","1.9399451047570165E-4"
"-0.019067999999999877","1.9404549081541818E-4"
"-0.019063999999999876","1.9409647538625352E-4"
"-0.019059999999999876","1.9414746418103376E-4"
"-0.019055999999999875","1.941984571723058E-4"
"-0.019051999999999875","1.942494543405776E-4"
"-0.019047999999999874","1.9430045567701102E-4"
"-0.019043999999999874","1.943514611641328E-4"
"-0.019039999999999873","1.944024707873518E-4"
"-0.019035999999999872","1.9445348452166178E-4"
"-0.019031999999999872","1.9450450236773928E-4"
"-0.01902799999999987","1.94555524297444E-4"
"-0.01902399999999987","1.9460655030509771E-4"
"-0.01901999999999987","1.946575803615535E-4"
"-0.01901599999999987","1.9470861445946446E-4"
"-0.01901199999999987","1.9475965258624237E-4"
"-0.01900799999999987","1.9481069471049387E-4"
"-0.019003999999999868","1.9486174083164194E-4"
"-0.018999999999999868","1.949127909296943E-4"
"-0.018995999999999867","1.9496384498009673E-4"
"-0.018991999999999867","1.950149029814907E-4"
"-0.018987999999999866","1.950659649091556E-4"
"-0.018983999999999866","1.951170307468501E-4"
"-0.018979999999999865","1.9516810047489589E-4"
"-0.018975999999999865","1.9521917408824393E-4"
"-0.018971999999999864","1.9527025155915146E-4"
"-0.018967999999999863","1.9532133287962334E-4"
"-0.018963999999999863","1.9537241802414216E-4"
"-0.018959999999999862","1.9542350698672397E-4"
"-0.018955999999999862","1.9547459974648217E-4"
"-0.01895199999999986","1.9552569628156322E-4"
"-0.01894799999999986","1.955767965841852E-4"
"-0.01894399999999986","1.956279006372992E-4"
"-0.01893999999999986","1.9567900841488872E-4"
"-0.01893599999999986","1.9573011991199578E-4"
"-0.01893199999999986","1.9578123510410945E-4"
"-0.018927999999999858","1.9583235397529063E-4"
"-0.018923999999999858","1.9588347651957992E-4"
"-0.018919999999999857","1.9593460270571084E-4"
"-0.018915999999999857","1.9598573252330279E-4"
"-0.018911999999999856","1.960368659578811E-4"
"-0.018907999999999855","1.960880029906279E-4"
"-0.018903999999999855","1.9613914360205347E-4"
"-0.018899999999999854","1.961902877793842E-4"
"-0.018895999999999854","1.962414355046764E-4"
"-0.018891999999999853","1.962925867585376E-4"
"-0.018887999999999853","1.963437415295911E-4"
"-0.018883999999999852","1.963948997924939E-4"
"-0.018879999999999852","1.9644606154452213E-4"
"-0.01887599999999985","1.964972267501375E-4"
"-0.01887199999999985","1.965483954073724E-4"
"-0.01886799999999985","1.9659956749011487E-4"
"-0.01886399999999985","1.966507429919133E-4"
"-0.01885999999999985","1.9670192188194968E-4"
"-0.01885599999999985","1.9675310415147497E-4"
"-0.018851999999999848","1.9680428978952072E-4"
"-0.018847999999999848","1.9685547876102742E-4"
"-0.018843999999999847","1.9690667106292057E-4"
"-0.018839999999999846","1.969578666694879E-4"
"-0.018835999999999846","1.970090655662677E-4"
"-0.018831999999999845","1.970602677448871E-4"
"-0.018827999999999845","1.9711147318183657E-4"
"-0.018823999999999844","1.9716268185553722E-4"
"-0.018819999999999844","1.972138937513981E-4"
"-0.018815999999999843","1.9726510885040668E-4"
"-0.018811999999999843","1.9731632714355528E-4"
"-0.018807999999999842","1.97367548603215E-4"
"-0.01880399999999984","1.974187732173302E-4"
"-0.01879999999999984","1.9747000096664646E-4"
"-0.01879599999999984","1.9752123182768848E-4"
"-0.01879199999999984","1.9757246579558645E-4"
"-0.01878799999999984","1.9762370284561907E-4"
"-0.01878399999999984","1.9767494296062474E-4"
"-0.01877999999999984","1.9772618611701932E-4"
"-0.018775999999999838","1.9777743230745063E-4"
"-0.018771999999999837","1.9782868151062847E-4"
"-0.018767999999999837","1.9787993370528335E-4"
"-0.018763999999999836","1.9793118888269452E-4"
"-0.018759999999999836","1.9798244700897354E-4"
"-0.018755999999999835","1.9803370808125663E-4"
"-0.018751999999999835","1.980849720755716E-4"
"-0.018747999999999834","1.9813623897537415E-4"
"-0.018743999999999834","1.9818750875812306E-4"
"-0.018739999999999833","1.982387814114545E-4"
"-0.018735999999999833","1.9829005691724671E-4"
"-0.018731999999999832","1.9834133525201185E-4"
"-0.01872799999999983","1.983926164121745E-4"
"-0.01872399999999983","1.9844390035733393E-4"
"-0.01871999999999983","1.9849518708125387E-4"
"-0.01871599999999983","1.9854647657032776E-4"
"-0.01871199999999983","1.9859776879890457E-4"
"-0.01870799999999983","1.9864906375466262E-4"
"-0.01870399999999983","1.9870036142073265E-4"
"-0.018699999999999828","1.9875166176988517E-4"
"-0.018695999999999827","1.9880296477655084E-4"
"-0.018691999999999827","1.9885427044668877E-4"
"-0.018687999999999826","1.9890557874672918E-4"
"-0.018683999999999826","1.989568896581352E-4"
"-0.018679999999999825","1.9900820316574077E-4"
"-0.018675999999999825","1.9905951924988063E-4"
"-0.018671999999999824","1.9911083789652875E-4"
"-0.018667999999999824","1.9916215907930324E-4"
"-0.018663999999999823","1.9921348278244296E-4"
"-0.018659999999999823","1.9926480899050766E-4"
"-0.018655999999999822","1.9931613768197127E-4"
"-0.01865199999999982","1.9936746884468653E-4"
"-0.01864799999999982","1.9941880244395447E-4"
"-0.01864399999999982","1.994701384745252E-4"
"-0.01863999999999982","1.9952147692262133E-4"
"-0.01863599999999982","1.9957281775197138E-4"
"-0.01863199999999982","1.9962416095607063E-4"
"-0.01862799999999982","1.996755065148302E-4"
"-0.018623999999999818","1.997268543990156E-4"
"-0.018619999999999817","1.997782046127455E-4"
"-0.018615999999999817","1.9982955711471444E-4"
"-0.018611999999999816","1.9988091188976922E-4"
"-0.018607999999999816","1.999322689300107E-4"
"-0.018603999999999815","1.9998362820186638E-4"
"-0.018599999999999815","2.000349896976161E-4"
"-0.018595999999999814","2.0008635339262585E-4"
"-0.018591999999999814","2.0013771927208354E-4"
"-0.018587999999999813","2.0018908731600922E-4"
"-0.018583999999999812","2.002404574959277E-4"
"-0.018579999999999812","2.0029182980464062E-4"
"-0.01857599999999981","2.0034320422110548E-4"
"-0.01857199999999981","2.003945807189172E-4"
"-0.01856799999999981","2.0044595928976925E-4"
"-0.01856399999999981","2.0049733990098472E-4"
"-0.01855999999999981","2.0054872253674101E-4"
"-0.01855599999999981","2.0060010718510804E-4"
"-0.018551999999999808","2.0065149381896585E-4"
"-0.018547999999999808","2.0070288242866926E-4"
"-0.018543999999999807","2.007542729825594E-4"
"-0.018539999999999807","2.0080566546407517E-4"
"-0.018535999999999806","2.0085705986138338E-4"
"-0.018531999999999806","2.0090845614607677E-4"
"-0.018527999999999805","2.0095985429845564E-4"
"-0.018523999999999805","2.0101125431258487E-4"
"-0.018519999999999804","2.010626561496712E-4"
"-0.018515999999999803","2.0111405980203145E-4"
"-0.018511999999999803","2.0116546524554042E-4"
"-0.018507999999999802","2.0121687245828597E-4"
"-0.018503999999999802","2.0126828142856792E-4"
"-0.0184999999999998","2.0131969212889268E-4"
"-0.0184959999999998","2.013711045426932E-4"
"-0.0184919999999998","2.0142251864857175E-4"
"-0.0184879999999998","2.014739344247715E-4"
"-0.0184839999999998","2.015253518527615E-4"
"-0.0184799999999998","2.0157677091746978E-4"
"-0.018475999999999798","2.0162819159629216E-4"
"-0.018471999999999798","2.016796138652561E-4"
"-0.018467999999999797","2.017310377053276E-4"
"-0.018463999999999797","2.0178246309350846E-4"
"-0.018459999999999796","2.018338900205081E-4"
"-0.018455999999999795","2.0188531845281827E-4"
"-0.018451999999999795","2.0193674837600063E-4"
"-0.018447999999999794","2.0198817977548175E-4"
"-0.018443999999999794","2.0203961262167474E-4"
"-0.018439999999999793","2.0209104689649293E-4"
"-0.018435999999999793","2.0214248258503966E-4"
"-0.018431999999999792","2.0219391965847457E-4"
"-0.018427999999999792","2.0224535810844195E-4"
"-0.01842399999999979","2.0229679790128392E-4"
"-0.01841999999999979","2.0234823901195084E-4"
"-0.01841599999999979","2.0239968144512816E-4"
"-0.01841199999999979","2.024511251584638E-4"
"-0.01840799999999979","2.025025701361596E-4"
"-0.01840399999999979","2.0255401635733015E-4"
"-0.018399999999999788","2.0260546380530524E-4"
"-0.018395999999999788","2.026569124552705E-4"
"-0.018391999999999787","2.0270836229406054E-4"
"-0.018387999999999786","2.0275981328932312E-4"
"-0.018383999999999786","2.0281126542818023E-4"
"-0.018379999999999785","2.0286271868177056E-4"
"-0.018375999999999785","2.0291417303796235E-4"
"-0.018371999999999784","2.029656284648263E-4"
"-0.018367999999999784","2.0301708496326627E-4"
"-0.018363999999999783","2.030685424883888E-4"
"-0.018359999999999783","2.0312000102475132E-4"
"-0.018355999999999782","2.0317146055984122E-4"
"-0.01835199999999978","2.03222921067589E-4"
"-0.01834799999999978","2.0327438252029718E-4"
"-0.01834399999999978","2.0332584491151073E-4"
"-0.01833999999999978","2.033773082115918E-4"
"-0.01833599999999978","2.0342877239354863E-4"
"-0.01833199999999978","2.0348023744298446E-4"
"-0.01832799999999978","2.0353170333578546E-4"
"-0.018323999999999778","2.0358317005958037E-4"
"-0.018319999999999777","2.0363463758143527E-4"
"-0.018315999999999777","2.0368610588144824E-4"
"-0.018311999999999776","2.037375749408952E-4"
"-0.018307999999999776","2.0378904474233908E-4"
"-0.018303999999999775","2.0384051525152507E-4"
"-0.018299999999999775","2.0389198645815305E-4"
"-0.018295999999999774","2.0394345833875938E-4"
"-0.018291999999999774","2.0399493087218385E-4"
"-0.018287999999999773","2.0404640403062094E-4"
"-0.018283999999999773","2.0409787779787983E-4"
"-0.018279999999999772","2.0414935215058632E-4"
"-0.01827599999999977","2.0420082706743416E-4"
"-0.01827199999999977","2.0425230253065145E-4"
"-0.01826799999999977","2.043037785065061E-4"
"-0.01826399999999977","2.0435525499138925E-4"
"-0.01825999999999977","2.0440673193423923E-4"
"-0.01825599999999977","2.044582093408477E-4"
"-0.01825199999999977","2.045096871867892E-4"
"-0.018247999999999768","2.0456116543143577E-4"
"-0.018243999999999767","2.0461264406580225E-4"
"-0.018239999999999767","2.0466412306943682E-4"
"-0.018235999999999766","2.047156024197902E-4"
"-0.018231999999999766","2.0476708208606734E-4"
"-0.018227999999999765","2.0481856205137558E-4"
"-0.018223999999999765","2.0487004229168253E-4"
"-0.018219999999999764","2.049215227928641E-4"
"-0.018215999999999764","2.049730035167597E-4"
"-0.018211999999999763","2.0502448445531578E-4"
"-0.018207999999999763","2.05075965585672E-4"
"-0.018203999999999762","2.051274468720063E-4"
"-0.01819999999999976","2.0517892830311068E-4"
"-0.01819599999999976","2.052304098512227E-4"
"-0.01819199999999976","2.0528189150239526E-4"
"-0.01818799999999976","2.0533337322295523E-4"
"-0.01818399999999976","2.053848549984219E-4"
"-0.01817999999999976","2.0543633679832407E-4"
"-0.01817599999999976","2.0548781861049798E-4"
"-0.018171999999999758","2.0553930039808835E-4"
"-0.018167999999999757","2.0559078215447375E-4"
"-0.018163999999999757","2.0564226384371477E-4"
"-0.018159999999999756","2.0569374544952346E-4"
"-0.018155999999999756","2.0574522694258567E-4"
"-0.018151999999999755","2.0579670831067184E-4"
"-0.018147999999999755","2.0584818951962814E-4"
"-0.018143999999999754","2.05899670550706E-4"
"-0.018139999999999754","2.059511513861502E-4"
"-0.018135999999999753","2.0600263199349988E-4"
"-0.018131999999999752","2.0605411235537932E-4"
"-0.018127999999999752","2.0610559244938363E-4"
"-0.01812399999999975","2.0615707225227615E-4"
"-0.01811999999999975","2.0620855173356353E-4"
"-0.01811599999999975","2.0626003087806095E-4"
"-0.01811199999999975","2.06311509660558E-4"
"-0.01810799999999975","2.0636298805244477E-4"
"-0.01810399999999975","2.0641446603378446E-4"
"-0.018099999999999748","2.0646594358931792E-4"
"-0.018095999999999748","2.0651742068338857E-4"
"-0.018091999999999747","2.065688972951412E-4"
"-0.018087999999999747","2.066203734050251E-4"
"-0.018083999999999746","2.066718489887576E-4"
"-0.018079999999999746","2.0672332401673837E-4"
"-0.018075999999999745","2.067747984737415E-4"
"-0.018071999999999745","2.068262723349242E-4"
"-0.018067999999999744","2.0687774556018532E-4"
"-0.018063999999999743","2.0692921815239704E-4"
"-0.018059999999999743","2.0698069007160584E-4"
"-0.018055999999999742","2.0703216129536317E-4"
"-0.018051999999999742","2.0708363180539516E-4"
"-0.01804799999999974","2.0713510156459067E-4"
"-0.01804399999999974","2.071865705593732E-4"
"-0.01803999999999974","2.0723803877571118E-4"
"-0.01803599999999974","2.0728950616540954E-4"
"-0.01803199999999974","2.0734097272166922E-4"
"-0.01802799999999974","2.073924384169473E-4"
"-0.018023999999999738","2.0744390322379667E-4"
"-0.018019999999999738","2.074953671202258E-4"
"-0.018015999999999737","2.0754683008146897E-4"
"-0.018011999999999737","2.0759829208731001E-4"
"-0.018007999999999736","2.0764975310280198E-4"
"-0.018003999999999735","2.0770121311268006E-4"
"-0.017999999999999735","2.077526720941206E-4"
"-0.017995999999999734","2.078041300080985E-4"
"-0.017991999999999734","2.078555868466049E-4"
"-0.017987999999999733","2.0790704257970982E-4"
"-0.017983999999999733","2.0795849718334886E-4"
"-0.017979999999999732","2.0800995062779457E-4"
"-0.017975999999999732","2.080614028977009E-4"
"-0.01797199999999973","2.081128539601834E-4"
"-0.01796799999999973","2.0816430378690123E-4"
"-0.01796399999999973","2.0821575236716841E-4"
"-0.01795999999999973","2.0826719966576303E-4"
"-0.01795599999999973","2.0831864565753306E-4"
"-0.01795199999999973","2.0837009032559118E-4"
"-0.017947999999999728","2.0842153363285606E-4"
"-0.017943999999999728","2.0847297556647354E-4"
"-0.017939999999999727","2.0852441609839397E-4"
"-0.017935999999999726","2.08575855192116E-4"
"-0.017931999999999726","2.0862729283730995E-4"
"-0.017927999999999725","2.086787290070232E-4"
"-0.017923999999999725","2.0873016366849173E-4"
"-0.017919999999999724","2.0878159679799577E-4"
"-0.017915999999999724","2.0883302837232658E-4"
"-0.017911999999999723","2.0888445837357334E-4"
"-0.017907999999999723","2.0893588675982395E-4"
"-0.017903999999999722","2.089873135194389E-4"
"-0.01789999999999972","2.0903873862107819E-4"
"-0.01789599999999972","2.0909016204094007E-4"
"-0.01789199999999972","2.0914158375377734E-4"
"-0.01788799999999972","2.091930037348478E-4"
"-0.01788399999999972","2.092444219529721E-4"
"-0.01787999999999972","2.092958383909871E-4"
"-0.01787599999999972","2.0934725301136815E-4"
"-0.017871999999999718","2.0939866580334894E-4"
"-0.017867999999999717","2.0945007673088802E-4"
"-0.017863999999999717","2.0950148577219651E-4"
"-0.017859999999999716","2.0955289290003598E-4"
"-0.017855999999999716","2.0960429808824057E-4"
"-0.017851999999999715","2.096557013091607E-4"
"-0.017847999999999715","2.09707102542216E-4"
"-0.017843999999999714","2.097585017574769E-4"
"-0.017839999999999714","2.0980989892566476E-4"
"-0.017835999999999713","2.0986129402420837E-4"
"-0.017831999999999713","2.0991268703139941E-4"
"-0.017827999999999712","2.0996407791574968E-4"
"-0.01782399999999971","2.100154666496092E-4"
"-0.01781999999999971","2.100668532103121E-4"
"-0.01781599999999971","2.1011823757069163E-4"
"-0.01781199999999971","2.101696197086908E-4"
"-0.01780799999999971","2.1022099958462062E-4"
"-0.01780399999999971","2.1027237718233916E-4"
"-0.01779999999999971","2.1032375248132267E-4"
"-0.017795999999999708","2.103751254424708E-4"
"-0.017791999999999707","2.1042649604664768E-4"
"-0.017787999999999707","2.1047786426105181E-4"
"-0.017783999999999706","2.1052923006563038E-4"
"-0.017779999999999706","2.1058059343405478E-4"
"-0.017775999999999705","2.106319543242793E-4"
"-0.017771999999999705","2.106833127346789E-4"
"-0.017767999999999704","2.107346686190084E-4"
"-0.017763999999999704","2.1078602195692353E-4"
"-0.017759999999999703","2.1083737271989722E-4"
"-0.017755999999999703","2.1088872088209586E-4"
"-0.017751999999999702","2.1094006641774753E-4"
"-0.0177479999999997","2.109914093028721E-4"
"-0.0177439999999997","2.1104274950694361E-4"
"-0.0177399999999997","2.1109408699781547E-4"
"-0.0177359999999997","2.1114542175097603E-4"
"-0.0177319999999997","2.1119675374926995E-4"
"-0.0177279999999997","2.1124808295159582E-4"
"-0.0177239999999997","2.1129940933571284E-4"
"-0.017719999999999698","2.1135073287022706E-4"
"-0.017715999999999697","2.1140205353986153E-4"
"-0.017711999999999697","2.1145337130310456E-4"
"-0.017707999999999696","2.1150468614500372E-4"
"-0.017703999999999696","2.1155599802613143E-4"
"-0.017699999999999695","2.1160730692879937E-4"
"-0.017695999999999695","2.116586128248051E-4"
"-0.017691999999999694","2.117099156754112E-4"
"-0.017687999999999694","2.1176121546854915E-4"
"-0.017683999999999693","2.11812512160771E-4"
"-0.017679999999999692","2.118638057376029E-4"
"-0.017675999999999692","2.1191509615994442E-4"
"-0.01767199999999969","2.1196638340927678E-4"
"-0.01766799999999969","2.120176674518326E-4"
"-0.01766399999999969","2.1206894826825904E-4"
"-0.01765999999999969","2.1212022581311766E-4"
"-0.01765599999999969","2.12171500075208E-4"
"-0.01765199999999969","2.1222277102273213E-4"
"-0.017647999999999688","2.1227403862407478E-4"
