Reading data from C:\mcnpdata\Lib80x\Pb\82207.800nc

MT 102 Photon report for nuclide 82207.00c = Pb207 Lib80x (jlconlin)  Reference LA-UR-18-24034 by Conlin, J.L., et
  3.300000e+00   2.402780e-02     0.73484285
  3.500000e+00   1.609754e-02     0.73964841
  3.700000e+00   9.912233e-03     0.74286791
  3.900000e+00   1.294030e-01     0.74485036
  4.250000e+00   1.550592e-01     0.79014141
  4.750000e+00   1.110789e-01     0.86767100
  5.250000e+00   8.131375e-02     0.92321045
  5.750000e+00   4.975039e-02     0.96386732
  6.250000e+00   1.991079e-02     0.98874252
  6.750000e+00   2.604177e-03     0.99869791
  7.250000e+00   0.000000e+00     1.00000000
  7.750000e+00   0.000000e+00     1.00000000
Neutron E = 2.00000e-03   (4 of 39)
Distribution interpolation:   1  (histogram)
Number of Discrete Energies: 19
   EOUT           PDF              CDF
  2.614550e+00   3.115942e-01     0.31159419
  1.381150e+00   1.771295e-04     0.31177132
  1.093890e+00   1.150310e-05     0.31178283
  8.605599e-01   4.801419e-03     0.31658424
  8.392601e-01   3.057600e-05     0.31661482
  7.979598e-01   5.025428e-05     0.31666508
  7.632198e-01   1.197797e-04     0.31678485
  7.486999e-01   2.047103e-03     0.31883196
  7.220599e-01   2.137763e-05     0.31885334
  5.831899e-01   1.136347e-02     0.33021681
  5.698900e-01   3.090878e-05     0.33024771
  5.107000e-01   7.922978e-04     0.33104001
  4.858498e-01   3.633183e-06     0.33104364
  3.285601e-01   3.057600e-05     0.33107422
  2.773700e-01   5.514586e-03     0.33658881
  2.525198e-01   1.304433e-04     0.33671925
  2.333300e-01   3.157300e-05     0.33675082
  2.113600e-01   7.246109e-05     0.33682328
  1.252000e-01   3.090878e-05     0.33685419

  5.000000e-04   2.148440e-03     0.33685419
  1.500000e-03   2.647869e-03     0.33685634
  3.500000e-03   4.146326e-03     0.33686164
  7.500000e-03   8.058453e-03     0.33687822
  1.500000e-02   1.392824e-02     0.33693866
  3.500000e-02   2.648560e-02     0.33721723
  7.500000e-02   3.128778e-02     0.33827665
  1.500000e-01   3.963673e-02     0.34062323
  2.500000e-01   5.539481e-02     0.34458691
  3.500000e-01   7.402532e-02     0.35012639
  4.500000e-01   9.126466e-02     0.35752892
  5.500000e-01   1.124400e-01     0.36665538
  6.500000e-01   1.231478e-01     0.37789938
  7.500000e-01   1.279242e-01     0.39021416
  8.500000e-01   1.343013e-01     0.40300658
  9.500000e-01   1.297467e-01     0.41643671
  1.050000e+00   1.232684e-01     0.42941138
  1.150000e+00   1.148100e-01     0.44173822
  1.250000e+00   1.050122e-01     0.45321922
  1.350000e+00   9.442434e-02     0.46372044
  1.450000e+00   4.714504e-01     0.47316288
  1.550000e+00   3.515789e-01     0.52030791
  1.650000e+00   3.088061e-01     0.55546580
  1.750000e+00   2.698824e-01     0.58634641
  1.850000e+00   2.337686e-01     0.61333465
  1.950000e+00   1.941567e-01     0.63671151
  2.100000e+00   1.466335e-01     0.66583502
  2.300000e+00   1.060846e-01     0.69516172
  2.500000e+00   7.719328e-02     0.71637864
  2.700000e+00   5.662087e-02     0.73181729
  2.900000e+00   4.164575e-02     0.74314146
  3.100000e+00   3.030073e-02     0.75147061
  3.300000e+00   2.134626e-02     0.75753076
  3.500000e+00   1.423493e-02     0.76180001
  3.700000e+00   8.752627e-03     0.76464700
  3.900000e+00   1.175495e-01     0.76639752
  4.250000e+00   1.420590e-01     0.80753985
  4.750000e+00   1.014707e-01     0.87856935
  5.250000e+00   7.444953e-02     0.92930469
  5.750000e+00   4.586720e-02     0.96652946
  6.250000e+00   1.859762e-02     0.98946306
  6.750000e+00   2.476265e-03     0.99876187
  7.250000e+00   0.000000e+00     1.00000000
  7.750000e+00   0.000000e+00     1.00000000
Neutron E = 1.00000e-02   (5 of 39)
Distribution interpolation:   1  (histogram)
Number of Discrete Energies: 19
   EOUT           PDF              CDF
  2.614550e+00   3.357685e-01     0.33576849
  1.381150e+00   3.864595e-04     0.33615495
  1.093890e+00   2.143519e-05     0.33617638
  8.605599e-01   7.413828e-03     0.34359021
  8.392601e-01   2.082516e-05     0.34361103
  7.979598e-01   1.096439e-04     0.34372068
  7.632198e-01   2.594254e-04     0.34398010
  7.486999e-01   4.014978e-03     0.34799508
  7.220599e-01   1.731209e-05     0.34801239
  5.831899e-01   1.931970e-02     0.36733209
  5.698900e-01   2.320845e-05     0.36735530
  5.107000e-01   1.476392e-03     0.36883169
  4.858498e-01   7.868961e-06     0.36883956
  3.285601e-01   2.082516e-05     0.36886039
  2.773700e-01   8.515039e-03     0.37737543
  2.525198e-01   2.825206e-04     0.37765795
  2.333300e-01   5.883410e-05     0.37771678
  2.113600e-01   5.868048e-05     0.37777546
  1.252000e-01   2.320845e-05     0.37779867

  5.000000e-04   1.131891e-03     0.37779867
  1.500000e-03   1.481678e-03     0.37779980
  3.500000e-03   2.531064e-03     0.37780276
  7.500000e-03   5.233195e-03     0.37781289
  1.500000e-02   9.308485e-03     0.37785214
  3.500000e-02   1.810800e-02     0.37803831
  7.500000e-02   2.193500e-02     0.37876263
  1.500000e-01   3.064111e-02     0.38040775
  2.500000e-01   4.683381e-02     0.38347186
  3.500000e-01   6.666116e-02     0.38815524
  4.500000e-01   8.393244e-02     0.39482136
  5.500000e-01   1.067270e-01     0.40321460
  6.500000e-01   1.187977e-01     0.41388730
  7.500000e-01   1.244278e-01     0.42576707
  8.500000e-01   1.337515e-01     0.43820985
  9.500000e-01   1.298472e-01     0.45158500
  1.050000e+00   1.238979e-01     0.46456972
  1.150000e+00   1.159463e-01     0.47695951
  1.250000e+00   1.066209e-01     0.48855414
  1.350000e+00   9.646005e-02     0.49921623
  1.450000e+00   4.848752e-01     0.50886223
  1.550000e+00   3.620214e-01     0.55734975
  1.650000e+00   3.182798e-01     0.59355189
  1.750000e+00   2.784587e-01     0.62537987
  1.850000e+00   2.415159e-01     0.65322574
  1.950000e+00   2.004901e-01     0.67737733
  2.100000e+00   1.521580e-01     0.70745084
  2.300000e+00   1.103724e-01     0.73788244
  2.500000e+00   8.039658e-02     0.75995692
  2.700000e+00   5.891157e-02     0.77603623
  2.900000e+00   4.321603e-02     0.78781855
  3.100000e+00   3.134947e-02     0.79646175
  3.300000e+00   2.205120e-02     0.80273165
  3.500000e+00   1.471673e-02     0.80714189
  3.700000e+00   9.087036e-03     0.81008523
  3.900000e+00   9.245585e-02     0.81190264
  4.250000e+00   1.139422e-01     0.84426219
  4.750000e+00   8.187599e-02     0.90123328
  5.250000e+00   6.036940e-02     0.94217128
  5.750000e+00   3.754716e-02     0.97235598
  6.250000e+00   1.562387e-02     0.99112956
  6.750000e+00   2.117021e-03     0.99894149
  7.250000e+00   0.000000e+00     1.00000000
  7.750000e+00   0.000000e+00     1.00000000
Neutron E = 5.00000e-02   (6 of 39)
Distribution interpolation:   1  (histogram)
Number of Discrete Energies: 19
   EOUT           PDF              CDF
  2.614550e+00   3.591820e-01     0.35918204
  1.381150e+00   1.257814e-03     0.36043985
  1.093890e+00   6.019440e-05     0.36050005
  8.605599e-01   1.243189e-02     0.37293194
  8.392601e-01   1.286892e-05     0.37294481
  7.979598e-01   3.568605e-04     0.37330167
  7.632198e-01   8.304294e-04     0.37413210
  7.486999e-01   8.640183e-03     0.38277228
  7.220599e-01   2.893549e-05     0.38280122
  5.831899e-01   3.994042e-02     0.42274164
  5.698900e-01   2.985855e-05     0.42277150
  5.107000e-01   4.146002e-03     0.42691750
  4.858498e-01   2.518877e-05     0.42694269
  3.285601e-01   1.286892e-05     0.42695556
  2.773700e-01   1.427849e-02     0.44123405
  2.525198e-01   9.043587e-04     0.44213841
  2.333300e-01   1.652176e-04     0.44230363
  2.113600e-01   9.807817e-05     0.44240171
  1.252000e-01   2.985855e-05     0.44243157

  5.000000e-04   5.669861e-04     0.44243157
  1.500000e-03   7.456551e-04     0.44243213
  3.500000e-03   1.281665e-03     0.44243362
  7.500000e-03   2.665100e-03     0.44243875
  1.500000e-02   4.728521e-03     0.44245874
  3.500000e-02   9.414232e-03     0.44255331
  7.500000e-02   1.213747e-02     0.44292988
  1.500000e-01   1.980214e-02     0.44384019
  2.500000e-01   3.367801e-02     0.44582040
  3.500000e-01   5.082139e-02     0.44918820
  4.500000e-01   6.564589e-02     0.45427034
  5.500000e-01   8.728780e-02     0.46083493
  6.500000e-01   9.925432e-02     0.46956371
  7.500000e-01   1.054638e-01     0.47948914
  8.500000e-01   1.219416e-01     0.49003553
  9.500000e-01   1.195682e-01     0.50222969
  1.050000e+00   1.157821e-01     0.51418651
  1.150000e+00   1.103039e-01     0.52576472
  1.250000e+00   1.035467e-01     0.53679511
  1.350000e+00   9.534943e-02     0.54714978
  1.450000e+00   4.546879e-01     0.55668472
  1.550000e+00   3.462663e-01     0.60215351
  1.650000e+00   3.091306e-01     0.63678014
  1.750000e+00   2.749786e-01     0.66769321
  1.850000e+00   2.430357e-01     0.69519107
  1.950000e+00   2.077383e-01     0.71949464
  2.100000e+00   1.648082e-01     0.75065539
  2.300000e+00   1.263484e-01     0.78361704
  2.500000e+00   9.696157e-02     0.80888672
  2.700000e+00   7.416050e-02     0.82827903
  2.900000e+00   5.614239e-02     0.84311113
  3.100000e+00   4.165038e-02     0.85433961
  3.300000e+00   2.981963e-02     0.86266969
  3.500000e+00   2.023619e-02     0.86863361
  3.700000e+00   1.274045e-02     0.87268085
  3.900000e+00   6.057492e-02     0.87522894
  4.250000e+00   7.490626e-02     0.89643016
  4.750000e+00   5.427254e-02     0.93388329
  5.250000e+00   4.021822e-02     0.96101956
  5.750000e+00   2.527227e-02     0.98112867
  6.250000e+00   1.079208e-02     0.99376481
  6.750000e+00   1.678303e-03     0.99916085
  7.250000e+00   0.000000e+00     1.00000000
  7.750000e+00   0.000000e+00     1.00000000
Neutron E = 2.00000e-01   (7 of 39)
Distribution interpolation:   1  (histogram)
Number of Discrete Energies: 19
   EOUT           PDF              CDF
  2.614550e+00   3.620360e-01     0.36203598
  1.381150e+00   3.800758e-03     0.36583674
  1.093890e+00   1.720329e-04     0.36600877
  8.605599e-01   1.720344e-02     0.38321221
  8.392601e-01   5.080209e-05     0.38326301
  7.979598e-01   1.078326e-03     0.38434134
  7.632198e-01   2.460465e-03     0.38680180
  7.486999e-01   1.386182e-02     0.40066362
  7.220599e-01   2.505701e-04     0.40091419
  5.831899e-01   7.809252e-02     0.47900670
  5.698900e-01   2.545025e-04     0.47926121
  5.107000e-01   1.184911e-02     0.49111032
  4.858498e-01   7.463132e-05     0.49118495
  3.285601e-01   5.080209e-05     0.49123575
  2.773700e-01   1.975873e-02     0.51099448
  2.525198e-01   2.679507e-03     0.51367398
  2.333300e-01   4.721853e-04     0.51414617
  2.113600e-01   8.493245e-04     0.51499549
  1.252000e-01   2.545025e-04     0.51525000

  5.000000e-04   1.320960e-03     0.51525000
  1.500000e-03   1.358664e-03     0.51525132
  3.500000e-03   1.472145e-03     0.51525404
  7.500000e-03   1.922952e-03     0.51525992
  1.500000e-02   2.434440e-03     0.51527435
  3.500000e-02   4.344093e-03     0.51532304
  7.500000e-02   7.384158e-03     0.51549680
  1.500000e-01   1.603655e-02     0.51605061
  2.500000e-01   3.059986e-02     0.51765427
  3.500000e-01   5.062534e-02     0.52071425
  4.500000e-01   6.654042e-02     0.52577678
  5.500000e-01   9.251913e-02     0.53243083
  6.500000e-01   1.057214e-01     0.54168274
  7.500000e-01   1.118648e-01     0.55225488
  8.500000e-01   1.492346e-01     0.56344136
  9.500000e-01   1.427418e-01     0.57836482
  1.050000e+00   1.353014e-01     0.59263900
  1.150000e+00   1.268288e-01     0.60616914
  1.250000e+00   1.176573e-01     0.61885202
  1.350000e+00   1.080838e-01     0.63061774
  1.450000e+00   4.277857e-01     0.64142612
  1.550000e+00   3.241847e-01     0.68420469
  1.650000e+00   2.871771e-01     0.71662316
  1.750000e+00   2.542277e-01     0.74534087
  1.850000e+00   2.235156e-01     0.77076364
  1.950000e+00   1.878618e-01     0.79311519
  2.100000e+00   1.479888e-01     0.82129446
  2.300000e+00   1.106656e-01     0.85089222
  2.500000e+00   8.294774e-02     0.87302534
  2.700000e+00   6.309251e-02     0.88961489
  2.900000e+00   4.718586e-02     0.90223339
  3.100000e+00   3.482125e-02     0.91167056
  3.300000e+00   2.561282e-02     0.91863481
  3.500000e+00   1.798860e-02     0.92375737
  3.700000e+00   1.183080e-02     0.92735509
  3.900000e+00   3.639188e-02     0.92972125
  4.250000e+00   4.167848e-02     0.94245841
  4.750000e+00   2.890421e-02     0.96329765
  5.250000e+00   2.156640e-02     0.97774975
  5.750000e+00   1.428426e-02     0.98853295
  6.250000e+00   6.943679e-03     0.99567508
  6.750000e+00   1.706157e-03     0.99914692
  7.250000e+00   1.167900e-09     1.00000000
  7.750000e+00   0.000000e+00     1.00000000
  8.250000e+00   0.000000e+00     1.00000000
Neutron E = 4.00000e-01   (8 of 39)
Distribution interpolation:   1  (histogram)
Number of Discrete Energies: 19
   EOUT           PDF              CDF
  2.614550e+00   3.507324e-01     0.35073238
  1.381150e+00   5.285799e-03     0.35601818
  1.093890e+00   2.576064e-04     0.35627579
  8.605599e-01   1.859918e-02     0.37487496
  8.392601e-01   2.256392e-04     0.37510060
  7.979598e-01   1.499655e-03     0.37660026
  7.632198e-01   3.422802e-03     0.38002306
  7.486999e-01   1.477365e-02     0.39479671
  7.220599e-01   6.953010e-04     0.39549201
  5.831899e-01   9.953533e-02     0.49502735
  5.698900e-01   7.449372e-04     0.49577228
  5.107000e-01   1.774312e-02     0.51351540
  4.858498e-01   1.038214e-04     0.51361922
  3.285601e-01   2.256392e-04     0.51384486
  2.773700e-01   2.136179e-02     0.53520665
  2.525198e-01   3.727527e-03     0.53893418
  2.333300e-01   7.070606e-04     0.53964124
  2.113600e-01   2.356772e-03     0.54199801
  1.252000e-01   7.449372e-04     0.54274295

  5.000000e-04   8.735050e-04     0.54274295
  1.500000e-03   8.974489e-04     0.54274382
  3.500000e-03   9.694279e-04     0.54274562
  7.500000e-03   1.453267e-03     0.54274949
  1.500000e-02   1.904456e-03     0.54276039
  3.500000e-02   3.112584e-03     0.54279848
  7.500000e-02   6.518069e-03     0.54292299
  1.500000e-01   1.493324e-02     0.54341184
  2.500000e-01   3.001797e-02     0.54490516
  3.500000e-01   5.055362e-02     0.54790696
  4.500000e-01   6.530443e-02     0.55296232
  5.500000e-01   9.329744e-02     0.55949277
  6.500000e-01   1.069902e-01     0.56882251
  7.500000e-01   1.123990e-01     0.57952153
  8.500000e-01   1.654186e-01     0.59076143
  9.500000e-01   1.557781e-01     0.60730329
  1.050000e+00   1.461333e-01     0.62288110
  1.150000e+00   1.379121e-01     0.63749443
  1.250000e+00   1.284499e-01     0.65128564
  1.350000e+00   1.179826e-01     0.66413062
  1.450000e+00   3.989983e-01     0.67592888
  1.550000e+00   3.060935e-01     0.71582871
  1.650000e+00   2.730436e-01     0.74643806
  1.750000e+00   2.395311e-01     0.77374242
  1.850000e+00   2.103596e-01     0.79769553
  1.950000e+00   1.791254e-01     0.81873149
  2.100000e+00   1.414364e-01     0.84560029
  2.300000e+00   1.059211e-01     0.87388757
  2.500000e+00   7.979128e-02     0.89507179
  2.700000e+00   6.034803e-02     0.91103005
  2.900000e+00   4.479378e-02     0.92309965
  3.100000e+00   3.357853e-02     0.93205841
  3.300000e+00   2.468341e-02     0.93877411
  3.500000e+00   1.766622e-02     0.94371079
  3.700000e+00   1.263280e-02     0.94724404
  3.900000e+00   2.776376e-02     0.94977060
  4.250000e+00   2.922912e-02     0.95948791
  4.750000e+00   1.926356e-02     0.97410247
  5.250000e+00   1.451301e-02     0.98373425
  5.750000e+00   1.028818e-02     0.99099076
  6.250000e+00   5.750837e-03     0.99613485
  6.750000e+00   1.979408e-03     0.99901027
  7.250000e+00   6.288280e-08     0.99999997
  7.750000e+00   0.000000e+00     1.00000000
  8.250000e+00   0.000000e+00     1.00000000
Neutron E = 6.00000e-01   (9 of 39)
Distribution interpolation:   1  (histogram)
Number of Discrete Energies: 19
   EOUT           PDF              CDF
  2.614550e+00   3.310627e-01     0.33106268
  1.381150e+00   6.359632e-03     0.33742231
  1.093890e+00   3.539303e-04     0.33777624
  8.605599e-01   1.821615e-02     0.35599239
  8.392601e-01   8.326518e-04     0.35682504
  7.979598e-01   1.804314e-03     0.35862935
  7.632198e-01   4.123021e-03     0.36275237
  7.486999e-01   1.358431e-02     0.37633668
  7.220599e-01   1.573473e-03     0.37791016
  5.831899e-01   1.160408e-01     0.49395095
  5.698900e-01   1.693698e-03     0.49564465
  5.107000e-01   2.437758e-02     0.52002222
  4.858498e-01   1.250604e-04     0.52014728
  3.285601e-01   8.326518e-04     0.52097994
  2.773700e-01   2.092175e-02     0.54190169
  2.525198e-01   4.490069e-03     0.54639175
  2.333300e-01   9.714443e-04     0.54736320
  2.113600e-01   5.333389e-03     0.55269659
  1.252000e-01   1.693698e-03     0.55439028

  5.000000e-04   6.129330e-04     0.55439028
  1.500000e-03   6.320340e-04     0.55439090
